id,facenet_id_res,facenet_prob_res,openface_id_res,openface_prob_res,Pred_Result_id,Pred_Result_prob,Actual Result,Update Result
419,zj,0.25,zj,0.2,zj,0.2,zj,o-f<0.63
420,b12,0.14,b12,0.31,b12,0.31,b12,c = f<o
421,zj,0.26,zj,0.28,zj,0.28,zj,o-f<0.63
422,b26,0.15,b26,0.15,b26,0.15,b26,o-f<0.63
423,b23,0.09,b18,0.1,b18,0.1,b18,o-f<0.63
424,b13,0.2,b13,0.4,b13,0.4,b13,c = f<o
425,b15,0.12,b15,0.48,b15,0.48,b15,c = f<o
426,b25,0.15,b26,0.23,b26,0.23,b25,o-f<0.63
427,b16,0.1,b18,0.18,b18,0.18,b24,o-f<0.63
428,b23,0.2,b23,0.29,b23,0.29,b23,o-f<0.63
429,b19,0.19,b19,0.27,b19,0.27,b19,o-f<0.63
430,b11,0.2,b11,0.19,b11,0.19,b11,o-f<0.63
431,b17,0.15,b17,0.53,b17,0.53,b17,c = f<o
432,b19,0.16,b19,0.2,b19,0.2,b19,o-f<0.63
433,lan,0.28,lan,0.22,lan,0.22,lan,o-f<0.63
434,b23,0.09,b18,0.18,b18,0.18,b12,o-f<0.63
435,b19,0.11,b19,0.34,b19,0.34,b19,c = f<o
436,b23,0.12,b18,0.14,b18,0.14,b26,o-f<0.63
437,b24,0.09,b18,0.2,b18,0.2,b24,o-f<0.63
438,b26,0.14,b26,0.29,b26,0.29,b26,o-f<0.63
439,b25,0.21,b25,0.44,b25,0.44,b25,c = f<o
440,b17,0.14,b18,0.36,b18,0.36,b17,c = f<o
441,lan,0.28,lan,0.23,lan,0.23,lan,o-f<0.63
442,b21,0.12,b21,0.23,b21,0.23,b21,o-f<0.63
443,b23,0.09,b25,0.14,b25,0.14,b12,o-f<0.63
444,andy,0.22,andy,0.39,andy,0.39,andy,c = f<o
445,b21,0.15,b21,0.34,b21,0.34,b21,c = f<o
446,b25,0.14,b25,0.28,b25,0.28,b25,o-f<0.63
447,zj,0.23,zj,0.16,zj,0.16,zj,o-f<0.63
448,b23,0.2,b24,0.14,b24,0.14,b23,o-f<0.63
449,b23,0.18,b18,0.24,b18,0.24,b23,o-f<0.63
450,b15,0.19,b18,0.14,b18,0.14,b15,o-f<0.63
451,b21,0.12,b11,0.11,b11,0.11,b21,o-f<0.63
452,b18,0.11,b25,0.16,b25,0.16,b24,o-f<0.63
453,b20,0.14,b20,0.44,b20,0.44,b20,c = f<o
454,b25,0.14,b25,0.35,b25,0.35,b25,c = f<o
455,b23,0.2,b23,0.29,b23,0.29,b23,o-f<0.63
456,b18,0.22,b18,0.44,b18,0.44,b18,c = f<o
457,b26,0.12,b26,0.15,b26,0.15,b26,o-f<0.63
458,b16,0.22,b16,0.36,b16,0.36,b16,c = f<o
459,b17,0.13,b17,0.4,b17,0.4,b17,c = f<o
460,lan,0.25,lan,0.31,lan,0.31,lan,c = f<o
461,b22,0.19,b22,0.41,b22,0.41,b22,c = f<o
462,b16,0.15,b16,0.23,b16,0.23,b16,o-f<0.63
463,b12,0.17,b12,0.34,b12,0.34,b12,c = f<o
464,b18,0.17,b22,0.14,b22,0.14,b18,o-f<0.63
465,b18,0.11,b25,0.12,b25,0.12,b24,o-f<0.63
466,b13,0.15,b12,0.15,b12,0.15,b13,o-f<0.63
467,b12,0.15,b18,0.17,b18,0.17,b12,o-f<0.63
468,lan,0.19,lan,0.2,lan,0.2,lan,o-f<0.63
469,b18,0.17,b18,0.17,b18,0.17,b18,o-f<0.63
470,b16,0.14,b16,0.31,b16,0.31,b16,c = f<o
471,b23,0.16,b23,0.23,b23,0.23,b23,o-f<0.63
472,b23,0.14,b18,0.11,b18,0.11,b26,o-f<0.63
473,b17,0.14,b18,0.28,b18,0.28,b17,o-f<0.63
474,lan,0.2,lan,0.42,lan,0.42,lan,c = f<o
475,b16,0.16,b16,0.37,b16,0.37,b16,c = f<o
476,b18,0.14,b22,0.24,b22,0.24,b18,o-f<0.63
477,andy,0.09,b26,0.12,b26,0.12,trump,o-f<0.63
478,lan,0.17,andy,0.22,andy,0.22,zj,o-f<0.63
479,b11,0.17,b11,0.24,b11,0.24,b11,o-f<0.63
480,lan,0.08,b13,0.19,b13,0.19,b13,o-f<0.63
481,b16,0.13,b19,0.11,b19,0.11,b16,o-f<0.63
482,lan,0.19,lan,0.25,lan,0.25,lan,o-f<0.63
483,b27,0.15,b27,0.38,b27,0.38,b27,c = f<o
484,b16,0.17,b18,0.28,b18,0.28,b16,o-f<0.63
485,b18,0.2,b18,0.22,b18,0.22,b18,o-f<0.63
486,b15,0.17,b15,0.45,b15,0.45,b15,c = f<o
487,trump,0.24,b19,0.12,b19,0.12,trump,o-f<0.63
488,b20,0.13,b20,0.21,b20,0.21,b20,o-f<0.63
489,lan,0.3,lan,0.35,lan,0.35,lan,c= o-f>0.63
490,b23,0.11,b24,0.13,b24,0.13,b17,o-f<0.63
491,b11,0.12,b25,0.17,b25,0.17,b11,o-f<0.63
492,b23,0.25,b23,0.32,b23,0.32,b23,c = f<o
493,b26,0.08,b18,0.15,b18,0.15,b26,o-f<0.63
494,b17,0.13,b17,0.35,b17,0.35,b17,c = f<o
495,andy,0.19,andy,0.2,andy,0.2,andy,o-f<0.63
496,andy,0.31,b13,0.21,b13,0.21,andy,c = f>o
497,b20,0.11,b20,0.3,b20,0.3,b20,c = f<o
498,b11,0.19,b11,0.34,b11,0.34,b11,c = f<o
499,b25,0.21,b25,0.46,b25,0.46,b25,c = f<o
500,b15,0.11,b26,0.12,b26,0.12,b24,o-f<0.63
501,b11,0.2,b11,0.41,b11,0.41,b11,c = f<o
502,b23,0.12,b18,0.29,b18,0.29,b17,o-f<0.63
503,b12,0.13,b12,0.39,b12,0.39,b12,o-f<0.63
504,b18,0.16,b18,0.34,b18,0.34,b18,o-f<0.63
505,b25,0.15,b25,0.31,b25,0.31,b25,o-f<0.63
506,b26,0.15,b19,0.14,b19,0.14,b26,o-f<0.63
507,b22,0.17,b22,0.25,b22,0.25,b22,o-f<0.63
508,b16,0.18,b16,0.33,b16,0.33,b16,o-f<0.63
509,b18,0.12,b18,0.35,b18,0.35,b18,o-f<0.63
510,b19,0.1,lan,0.16,lan,0.16,b21,o-f<0.63
511,b17,0.12,b17,0.36,b17,0.36,b17,o-f<0.63
512,lan,0.23,lan,0.27,lan,0.27,lan,o-f<0.63
513,b16,0.21,b16,0.3,b16,0.3,b16,o-f<0.63
514,b23,0.23,b23,0.25,b23,0.25,b23,o-f<0.63
515,b25,0.17,b25,0.32,b25,0.32,b25,o-f<0.63
516,b21,0.09,b21,0.15,b21,0.15,b21,o-f<0.63
517,b11,0.12,b11,0.23,b11,0.23,b11,o-f<0.63
518,b26,0.13,b18,0.14,b18,0.14,b26,o-f<0.63
519,b25,0.09,b25,0.15,b25,0.15,b25,o-f<0.63
520,lan,0.09,lan,0.12,lan,0.12,lan,o-f<0.63
521,zj,0.22,zj,0.16,zj,0.16,zj,o-f<0.63
522,b11,0.09,b17,0.15,b17,0.15,b18,o-f<0.63
523,b18,0.13,b18,0.19,b18,0.19,b18,o-f<0.63
524,trump,0.22,trump,0.2,trump,0.2,trump,o-f<0.63
525,zj,0.26,zj,0.24,zj,0.24,zj,o-f<0.63
526,b25,0.16,b25,0.34,b25,0.34,b25,o-f<0.63
527,b24,0.17,b24,0.29,b24,0.29,b24,o-f<0.63
528,b27,0.2,b27,0.41,b27,0.41,b27,o-f<0.63
529,b22,0.16,b22,0.22,b22,0.22,b22,o-f<0.63
530,b19,0.13,b19,0.28,b19,0.28,b19,o-f<0.63
531,b24,0.19,b24,0.5,b24,0.5,b24,c = f<o
532,b23,0.09,b26,0.12,b26,0.12,b21,o-f<0.63
533,andy,0.26,lan,0.1,lan,0.1,andy,o-f<0.63
534,b11,0.11,b17,0.27,b17,0.27,b11,o-f<0.63
535,b17,0.18,b17,0.43,b17,0.43,b17,o-f<0.63
536,trump,0.17,trump,0.35,trump,0.35,trump,o-f<0.63
537,trump,0.19,trump,0.32,trump,0.32,trump,o-f<0.63
538,b13,0.19,b13,0.41,b13,0.41,b13,o-f<0.63
539,trump,0.2,b26,0.15,b26,0.15,trump,o-f<0.63
540,trump,0.27,trump,0.41,trump,0.41,trump,o-f<0.63
541,b12,0.11,b18,0.16,b18,0.16,b12,o-f<0.63
542,b15,0.14,b15,0.35,b15,0.35,b15,o-f<0.63
543,b27,0.17,b27,0.32,b27,0.32,b27,o-f<0.63
544,b27,0.2,b27,0.35,b27,0.35,b27,o-f<0.63
545,b19,0.12,b23,0.16,b23,0.16,b19,o-f<0.63
546,trump,0.24,trump,0.15,trump,0.15,trump,o-f<0.63
547,b18,0.11,b24,0.13,b24,0.13,b18,o-f<0.63
548,b20,0.09,b20,0.14,b20,0.14,b20,o-f<0.63
549,b19,0.12,b16,0.14,b16,0.14,b20,o-f<0.63
550,b18,0.19,b18,0.25,b18,0.25,b18,o-f<0.63
551,b22,0.14,b22,0.33,b22,0.33,b22,o-f<0.63
552,b22,0.1,b13,0.11,b13,0.11,b20,o-f<0.63
553,b19,0.2,b19,0.28,b19,0.28,b19,o-f<0.63
554,b18,0.13,b25,0.24,b25,0.24,b25,o-f<0.63
555,b11,0.19,b11,0.16,b11,0.16,b11,o-f<0.63
556,zj,0.13,b24,0.13,b24,0.13,b27,o-f<0.63
557,b13,0.18,b13,0.36,b13,0.36,b13,o-f<0.63
558,lan,0.25,lan,0.32,lan,0.32,lan,o-f<0.63
559,andy,0.1,b27,0.25,b27,0.25,zj,o-f<0.63
560,b22,0.19,b22,0.21,b22,0.21,b22,o-f<0.63
561,trump,0.2,trump,0.45,trump,0.45,trump,o-f<0.63
562,b12,0.11,b12,0.21,b12,0.21,b12,o-f<0.63
563,b23,0.12,b18,0.15,b18,0.15,b12,o-f<0.63
564,zj,0.23,zj,0.31,zj,0.31,zj,o-f<0.63
565,b26,0.14,b20,0.38,b20,0.38,b20,o-f<0.63
566,andy,0.16,b24,0.17,b24,0.17,lan,o-f<0.63
567,b11,0.08,b26,0.13,b26,0.13,b26,o-f<0.63
568,lan,0.23,lan,0.42,lan,0.42,lan,o-f<0.63
569,b16,0.25,b16,0.42,b16,0.42,b16,o-f<0.63
570,b19,0.12,b26,0.15,b26,0.15,b19,o-f<0.63
571,lan,0.15,lan,0.19,lan,0.19,lan,o-f<0.63
572,b12,0.14,b12,0.35,b12,0.35,b12,o-f<0.63
573,b20,0.13,b20,0.28,b20,0.28,b20,o-f<0.63
574,b18,0.22,b18,0.38,b18,0.38,b18,o-f<0.63
575,b11,0.18,b11,0.27,b11,0.27,b11,o-f<0.63
576,b12,0.14,b12,0.45,b12,0.45,b12,o-f<0.63
577,b21,0.13,b16,0.1,b16,0.1,b21,o-f<0.63
578,b25,0.12,b25,0.2,b25,0.2,b25,o-f<0.63
579,b19,0.11,b23,0.14,b23,0.14,b19,o-f<0.63
580,b16,0.21,b16,0.35,b16,0.35,b16,o-f<0.63
581,trump,0.23,trump,0.24,trump,0.24,trump,o-f<0.63
582,b17,0.14,b17,0.36,b17,0.36,b17,o-f<0.63
583,lan,0.19,lan,0.25,lan,0.25,lan,o-f<0.63
584,b18,0.18,b18,0.35,b18,0.35,b18,o-f<0.63
585,b23,0.19,b23,0.27,b23,0.27,b23,o-f<0.63
586,trump,0.2,trump,0.32,trump,0.32,trump,o-f<0.63
587,b13,0.13,b13,0.23,b13,0.23,b13,o-f<0.63
588,b23,0.14,b19,0.13,b19,0.13,b26,o-f<0.63
589,b23,0.26,b23,0.43,b23,0.43,b23,o-f<0.63
590,b26,0.14,b25,0.16,b25,0.16,b26,o-f<0.63
591,b23,0.25,b23,0.39,b23,0.39,b23,o-f<0.63
592,b24,0.09,b17,0.15,b17,0.15,b24,o-f<0.63
593,b24,0.19,b24,0.35,b24,0.35,b24,o-f<0.63
594,b18,0.15,b18,0.19,b18,0.19,b18,o-f<0.63
595,b15,0.15,b15,0.25,b15,0.25,b15,o-f<0.63
596,lan,0.21,lan,0.33,lan,0.33,lan,o-f<0.63
597,b23,0.18,b23,0.15,b23,0.15,b23,o-f<0.63
598,b26,0.14,b26,0.32,b26,0.32,b26,o-f<0.63
599,b23,0.22,b23,0.33,b23,0.33,b23,o-f<0.63
600,b17,0.17,b17,0.39,b17,0.39,b17,o-f<0.63
601,b11,0.18,b17,0.16,b17,0.16,b11,o-f<0.63
602,b25,0.09,b18,0.13,b18,0.13,b25,o-f<0.63
603,b24,0.17,b24,0.34,b24,0.34,b24,o-f<0.63
604,b27,0.15,b27,0.47,b27,0.47,b27,o-f<0.63
605,trump,0.19,trump,0.32,trump,0.32,trump,o-f<0.63
606,b26,0.12,b17,0.15,b17,0.15,b26,o-f<0.63
607,b22,0.2,b22,0.32,b22,0.32,b22,o-f<0.63
608,trump,0.19,trump,0.29,trump,0.29,trump,o-f<0.63
609,b23,0.1,b18,0.2,b18,0.2,b19,o-f<0.63
610,b25,0.08,b26,0.14,b26,0.14,b18,o-f<0.63
611,zj,0.27,zj,0.31,zj,0.31,zj,o-f<0.63
612,b11,0.17,b11,0.4,b11,0.4,b11,o-f<0.63
613,lan,0.13,b20,0.22,b20,0.22,b20,o-f<0.63
614,b22,0.16,b22,0.33,b22,0.33,b22,o-f<0.63
615,b26,0.15,b26,0.37,b26,0.37,b26,o-f<0.63
616,b24,0.19,b24,0.46,b24,0.46,b24,o-f<0.63
617,b27,0.17,zj,0.13,zj,0.13,b27,o-f<0.63
618,b26,0.09,b26,0.1,b26,0.1,b26,o-f<0.63
619,b23,0.22,b23,0.26,b23,0.26,b23,o-f<0.63
620,andy,0.24,andy,0.22,andy,0.22,andy,o-f<0.63
621,b19,0.17,b19,0.37,b19,0.37,b19,o-f<0.63
622,b16,0.14,b16,0.25,b16,0.25,b16,o-f<0.63
623,b18,0.12,b18,0.26,b18,0.26,b18,o-f<0.63
624,b15,0.22,b26,0.19,b26,0.19,b15,o-f<0.63
625,b25,0.12,b18,0.16,b18,0.16,b25,o-f<0.63
626,b18,0.09,b17,0.15,b17,0.15,b17,o-f<0.63
627,b17,0.18,b17,0.48,b17,0.48,b17,o-f<0.63
628,b27,0.17,b13,0.15,b13,0.15,b27,o-f<0.63
629,b23,0.25,b23,0.37,b23,0.37,b23,o-f<0.63
630,b16,0.2,b16,0.32,b16,0.32,b16,o-f<0.63
631,trump,0.28,trump,0.34,trump,0.34,trump,o-f<0.63
632,b19,0.13,b26,0.16,b26,0.16,b19,o-f<0.63
633,trump,0.16,trump,0.22,trump,0.22,trump,o-f<0.63
634,b26,0.14,b20,0.13,b20,0.13,b26,o-f<0.63
635,b23,0.11,b12,0.15,b12,0.15,b20,o-f<0.63
636,b18,0.29,b18,0.5,b18,0.5,b18,c = f<o
637,b15,0.17,b15,0.19,b15,0.19,b15,o-f<0.63
638,b26,0.13,b26,0.23,b26,0.23,b26,o-f<0.63
639,b26,0.13,b20,0.26,b20,0.26,b20,o-f<0.63
640,b23,0.2,b19,0.12,b19,0.12,b23,o-f<0.63
641,trump,0.14,trump,0.22,trump,0.22,trump,o-f<0.63
642,b15,0.16,b15,0.23,b15,0.23,b15,o-f<0.63
643,b24,0.11,b24,0.14,b24,0.14,b24,o-f<0.63
644,b18,0.17,b18,0.35,b18,0.35,b18,o-f<0.63
645,b23,0.11,b19,0.19,b19,0.19,b26,o-f<0.63
646,b21,0.13,b26,0.15,b26,0.15,b21,o-f<0.63
647,trump,0.22,trump,0.35,trump,0.35,trump,o-f<0.63
648,b27,0.12,b27,0.14,b27,0.14,b27,o-f<0.63
649,zj,0.28,zj,0.3,zj,0.3,zj,o-f<0.63
650,b23,0.24,b18,0.15,b18,0.15,b23,o-f<0.63
651,b11,0.11,b11,0.33,b11,0.33,b11,o-f<0.63
652,b19,0.2,b17,0.15,b17,0.15,b19,o-f<0.63
653,b18,0.1,b18,0.15,b18,0.15,b18,o-f<0.63
654,zj,0.12,b18,0.15,b18,0.15,zj,o-f<0.63
655,b26,0.15,b20,0.16,b20,0.16,b26,o-f<0.63
656,b22,0.21,b22,0.34,b22,0.34,b22,o-f<0.63
657,b22,0.15,b22,0.25,b22,0.25,b22,o-f<0.63
658,lan,0.26,lan,0.14,lan,0.14,lan,o-f<0.63
659,b19,0.14,b19,0.47,b19,0.47,b19,o-f<0.63
660,b21,0.17,b16,0.18,b16,0.18,b21,o-f<0.63
661,b23,0.13,b11,0.3,b11,0.3,b11,o-f<0.63
662,b13,0.14,b13,0.31,b13,0.31,b13,o-f<0.63
663,b25,0.13,b19,0.16,b19,0.16,b25,o-f<0.63
664,b18,0.22,b18,0.33,b18,0.33,b18,o-f<0.63
665,b23,0.2,b11,0.16,b11,0.16,b23,o-f<0.63
666,b11,0.21,b11,0.47,b11,0.47,b11,o-f<0.63
667,zj,0.27,zj,0.22,zj,0.22,zj,o-f<0.63
668,b20,0.13,b20,0.26,b20,0.26,b20,o-f<0.63
669,b18,0.24,b18,0.32,b18,0.32,b18,o-f<0.63
670,b12,0.16,b12,0.42,b12,0.42,b12,o-f<0.63
671,b27,0.13,b27,0.39,b27,0.39,b27,o-f<0.63
672,b17,0.19,b17,0.51,b17,0.51,b17,c = f<o
673,trump,0.25,trump,0.39,trump,0.39,trump,o-f<0.63
674,zj,0.2,zj,0.13,zj,0.13,zj,o-f<0.63
675,b20,0.11,b20,0.16,b20,0.16,b20,o-f<0.63
676,b18,0.24,b18,0.49,b18,0.49,b18,o-f<0.63
677,b22,0.21,b22,0.46,b22,0.46,b22,o-f<0.63
678,b18,0.17,b24,0.13,b24,0.13,b18,o-f<0.63
679,b25,0.11,b25,0.14,b25,0.14,b25,o-f<0.63
680,b18,0.16,b25,0.26,b25,0.26,b25,o-f<0.63
681,b27,0.14,b27,0.34,b27,0.34,b27,o-f<0.63
682,b23,0.11,b19,0.24,b19,0.24,b16,o-f<0.63
683,b16,0.17,b16,0.23,b16,0.23,b16,o-f<0.63
684,b24,0.13,b24,0.22,b24,0.22,b24,o-f<0.63
685,b24,0.19,b24,0.37,b24,0.37,b24,o-f<0.63
686,b23,0.17,b26,0.16,b26,0.16,b23,o-f<0.63
687,b22,0.13,b22,0.13,b22,0.13,b22,o-f<0.63
688,b22,0.09,b15,0.14,b15,0.14,b22,o-f<0.63
689,b23,0.09,b26,0.11,b26,0.11,b21,o-f<0.63
690,zj,0.27,b15,0.18,b15,0.18,zj,o-f<0.63
691,trump,0.21,trump,0.24,trump,0.24,trump,o-f<0.63
692,b15,0.2,b15,0.44,b15,0.44,b15,o-f<0.63
693,b19,0.13,b17,0.2,b17,0.2,b19,o-f<0.63
694,b23,0.15,b11,0.17,b11,0.17,b23,o-f<0.63
695,b20,0.13,b20,0.4,b20,0.4,b20,o-f<0.63
696,b13,0.17,b12,0.12,b12,0.12,b13,o-f<0.63
697,b26,0.16,b26,0.4,b26,0.4,b26,o-f<0.63
698,b22,0.19,b22,0.41,b22,0.41,b22,o-f<0.63
699,b22,0.17,b22,0.41,b22,0.41,b22,o-f<0.63
700,b18,0.11,b19,0.19,b19,0.19,b18,o-f<0.63
701,b19,0.18,b19,0.22,b19,0.22,b19,o-f<0.63
702,zj,0.27,zj,0.18,zj,0.18,zj,o-f<0.63
703,b24,0.1,b19,0.12,b19,0.12,b24,o-f<0.63
704,b19,0.12,b24,0.12,b24,0.12,b19,o-f<0.63
705,b27,0.17,b27,0.43,b27,0.43,b27,o-f<0.63
706,b24,0.13,b24,0.13,b24,0.13,b27,o-f<0.63
707,b23,0.12,b19,0.15,b19,0.15,b12,o-f<0.63
708,b16,0.24,b16,0.42,b16,0.42,b16,o-f<0.63
709,b27,0.14,b24,0.21,b24,0.21,b27,o-f<0.63
710,b19,0.18,b19,0.51,b19,0.51,b19,c = f<o
711,b22,0.11,b22,0.21,b22,0.21,b22,o-f<0.63
712,b11,0.16,b17,0.22,b17,0.22,b11,o-f<0.63
713,b23,0.21,b23,0.29,b23,0.29,b23,o-f<0.63
714,b12,0.14,b12,0.38,b12,0.38,b12,o-f<0.63
715,b23,0.21,b23,0.4,b23,0.4,b23,o-f<0.63
716,b23,0.1,b26,0.14,b26,0.14,b15,o-f<0.63
717,b21,0.22,b21,0.34,b21,0.34,b21,o-f<0.63
718,lan,0.3,lan,0.26,lan,0.26,lan,o-f<0.63
719,b23,0.13,b18,0.25,b18,0.25,b26,o-f<0.63
720,b20,0.11,b20,0.28,b20,0.28,b20,o-f<0.63
721,b11,0.16,b11,0.22,b11,0.22,b11,o-f<0.63
722,b26,0.15,b26,0.25,b26,0.25,b26,o-f<0.63
723,trump,0.09,b16,0.17,b16,0.17,b21,o-f<0.63
724,b23,0.19,b23,0.26,b23,0.26,b23,o-f<0.63
725,andy,0.08,b24,0.12,b24,0.12,b15,o-f<0.63
726,b24,0.15,b24,0.41,b24,0.41,b24,o-f<0.63
727,lan,0.19,lan,0.36,lan,0.36,lan,o-f<0.63
728,trump,0.2,trump,0.33,trump,0.33,trump,o-f<0.63
729,b23,0.21,b23,0.28,b23,0.28,b23,o-f<0.63
730,lan,0.21,lan,0.15,lan,0.15,lan,o-f<0.63
731,b11,0.15,b11,0.2,b11,0.2,b11,o-f<0.63
732,b24,0.11,b18,0.16,b18,0.16,b24,o-f<0.63
733,b19,0.1,b21,0.18,b21,0.18,b21,o-f<0.63
734,b27,0.15,b27,0.29,b27,0.29,b27,o-f<0.63
735,b20,0.13,b20,0.4,b20,0.4,b20,o-f<0.63
736,b23,0.11,b15,0.15,b15,0.15,b15,o-f<0.63
737,b15,0.13,b23,0.15,b23,0.15,b15,o-f<0.63
738,b23,0.08,b26,0.16,b26,0.16,b21,o-f<0.63
739,andy,0.27,andy,0.34,andy,0.34,andy,o-f<0.63
740,trump,0.26,trump,0.34,trump,0.34,trump,o-f<0.63
741,b24,0.13,b16,0.21,b16,0.21,b24,o-f<0.63
742,b12,0.14,b12,0.39,b12,0.39,b12,o-f<0.63
743,b22,0.16,b22,0.27,b22,0.27,b22,o-f<0.63
744,b23,0.1,b12,0.26,b12,0.26,b19,o-f<0.63
745,b13,0.13,b13,0.33,b13,0.33,b13,o-f<0.63
746,lan,0.19,lan,0.39,lan,0.39,lan,o-f<0.63
747,b19,0.15,b26,0.2,b26,0.2,b19,o-f<0.63
748,b23,0.16,b17,0.16,b17,0.16,b23,o-f<0.63
749,b23,0.1,b19,0.16,b19,0.16,b17,o-f<0.63
750,b13,0.17,b13,0.39,b13,0.39,b13,o-f<0.63
751,b16,0.21,b16,0.29,b16,0.29,b16,o-f<0.63
752,b16,0.13,b18,0.11,b18,0.11,b16,o-f<0.63
753,b19,0.09,b19,0.14,b19,0.14,b21,o-f<0.63
754,b15,0.17,b15,0.47,b15,0.47,b15,o-f<0.63
755,trump,0.2,trump,0.22,trump,0.22,trump,o-f<0.63
756,b11,0.2,b17,0.24,b17,0.24,b11,o-f<0.63
757,b18,0.18,b18,0.15,b18,0.15,b18,o-f<0.63
758,trump,0.19,trump,0.3,trump,0.3,trump,o-f<0.63
759,lan,0.15,b26,0.09,b26,0.09,lan,o-f<0.63
760,andy,0.27,andy,0.35,andy,0.35,andy,o-f<0.63
761,lan,0.26,lan,0.27,lan,0.27,lan,o-f<0.63
762,b15,0.15,b15,0.39,b15,0.39,b15,o-f<0.63
763,zj,0.15,zj,0.27,zj,0.27,zj,o-f<0.63
764,b12,0.14,b12,0.46,b12,0.46,b12,o-f<0.63
765,b23,0.13,b11,0.27,b11,0.27,b11,o-f<0.63
766,b23,0.11,b24,0.14,b24,0.14,b24,o-f<0.63
767,b15,0.19,b15,0.48,b15,0.48,b15,o-f<0.63
768,b23,0.18,b17,0.24,b17,0.24,b23,o-f<0.63
769,andy,0.25,zj,0.18,zj,0.18,andy,o-f<0.63
770,b22,0.15,b22,0.38,b22,0.38,b22,o-f<0.63
771,b13,0.15,b13,0.4,b13,0.4,b13,o-f<0.63
772,b23,0.09,b26,0.17,b26,0.17,b19,o-f<0.63
773,b22,0.18,b22,0.47,b22,0.47,b22,o-f<0.63
774,b18,0.15,b18,0.37,b18,0.37,b18,o-f<0.63
775,b22,0.13,b22,0.19,b22,0.19,b22,o-f<0.63
776,b16,0.19,b16,0.27,b16,0.27,b16,o-f<0.63
777,b12,0.13,b15,0.16,b15,0.16,b12,o-f<0.63
778,lan,0.22,b26,0.18,b26,0.18,lan,o-f<0.63
779,b18,0.1,b18,0.22,b18,0.22,b24,o-f<0.63
780,b23,0.2,b26,0.13,b26,0.13,b23,o-f<0.63
781,b19,0.14,b19,0.21,b19,0.21,b19,o-f<0.63
782,b15,0.12,b23,0.19,b23,0.19,b15,o-f<0.63
783,b25,0.09,b18,0.15,b18,0.15,b12,o-f<0.63
784,b19,0.09,b26,0.17,b26,0.17,b19,o-f<0.63
785,b15,0.1,b23,0.12,b23,0.12,b15,o-f<0.63
786,b18,0.16,b22,0.15,b22,0.15,b18,o-f<0.63
787,b24,0.1,b19,0.14,b19,0.14,b24,o-f<0.63
788,b27,0.14,b27,0.37,b27,0.37,b27,o-f<0.63
789,b21,0.22,b21,0.42,b21,0.42,b21,o-f<0.63
790,b24,0.11,b27,0.28,b27,0.28,b27,o-f<0.63
791,andy,0.29,andy,0.46,andy,0.46,andy,o-f<0.63
792,b26,0.11,b19,0.18,b19,0.18,b20,o-f<0.63
793,b27,0.14,b27,0.3,b27,0.3,b27,o-f<0.63
794,b11,0.12,b19,0.19,b19,0.19,b11,o-f<0.63
795,b23,0.12,b18,0.16,b18,0.16,b26,o-f<0.63
796,trump,0.22,trump,0.46,trump,0.46,trump,o-f<0.63
797,b19,0.18,b19,0.29,b19,0.29,b19,o-f<0.63
798,andy,0.29,b26,0.19,b26,0.19,andy,o-f<0.63
799,andy,0.21,andy,0.27,andy,0.27,andy,o-f<0.63
800,b25,0.11,b11,0.15,b11,0.15,b12,o-f<0.63
801,b17,0.16,b17,0.36,b17,0.36,b17,o-f<0.63
802,trump,0.19,trump,0.31,trump,0.31,trump,o-f<0.63
803,b26,0.11,b20,0.15,b20,0.15,b26,o-f<0.63
804,b23,0.14,b19,0.2,b19,0.2,b20,o-f<0.63
805,b20,0.13,b20,0.37,b20,0.37,b20,o-f<0.63
806,trump,0.2,trump,0.24,trump,0.24,trump,o-f<0.63
807,b23,0.16,b26,0.21,b26,0.21,b26,o-f<0.63
808,b17,0.16,b17,0.46,b17,0.46,b17,o-f<0.63
809,b18,0.17,b11,0.21,b11,0.21,b18,o-f<0.63
810,b21,0.1,b16,0.16,b16,0.16,b21,o-f<0.63
811,b22,0.11,b22,0.2,b22,0.2,b22,o-f<0.63
812,zj,0.26,zj,0.33,zj,0.33,zj,o-f<0.63
813,andy,0.09,b26,0.13,b26,0.13,b15,o-f<0.63
814,b22,0.17,b22,0.42,b22,0.42,b22,o-f<0.63
815,b22,0.2,b22,0.39,b22,0.39,b22,o-f<0.63
816,b23,0.2,b17,0.18,b17,0.18,b23,o-f<0.63
817,b19,0.13,b26,0.09,b26,0.09,b19,o-f<0.63
818,lan,0.17,lan,0.31,lan,0.31,lan,o-f<0.63
819,b22,0.19,b12,0.21,b12,0.21,b22,o-f<0.63
820,b25,0.14,b25,0.21,b25,0.21,b25,o-f<0.63
821,b22,0.17,b22,0.36,b22,0.36,b22,o-f<0.63
822,b24,0.1,b26,0.14,b26,0.14,b24,o-f<0.63
823,b17,0.12,b17,0.49,b17,0.49,b17,o-f<0.63
824,b13,0.17,b13,0.38,b13,0.38,b13,o-f<0.63
825,b16,0.23,b16,0.31,b16,0.31,b16,o-f<0.63
826,b19,0.09,b26,0.14,b26,0.14,b19,o-f<0.63
827,b27,0.12,b27,0.25,b27,0.25,b27,o-f<0.63
828,b24,0.15,b24,0.37,b24,0.37,b24,o-f<0.63
829,b25,0.14,b25,0.27,b25,0.27,b25,o-f<0.63
